Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2013,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,30450.00
2013,INDIANA,18,CENTRAL,50,BOONE,11,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,CASS,17,30450.00
2013,INDIANA,18,SOUTHEAST,90,CLARK,19,30450.00
2013,INDIANA,18,WEST CENTRAL,40,CLAY,21,30450.00
2013,INDIANA,18,CENTRAL,50,CLINTON,23,30450.00
2013,INDIANA,18,SOUTHWEST,70,DAVIESS,27,30450.00
2013,INDIANA,18,SOUTHEAST,90,DEARBORN,29,30450.00
2013,INDIANA,18,CENTRAL,50,DECATUR,31,30450.00
2013,INDIANA,18,NORTHEAST,30,DE KALB,33,30450.00
2013,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,30450.00
2013,INDIANA,18,SOUTHWEST,70,DUBOIS,37,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,30450.00
2013,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,30450.00
2013,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,30450.00
2013,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,FULTON,49,30450.00
2013,INDIANA,18,SOUTHWEST,70,GIBSON,51,30450.00
2013,INDIANA,18,CENTRAL,50,GRANT,53,30450.00
2013,INDIANA,18,CENTRAL,50,HAMILTON,57,30450.00
2013,INDIANA,18,CENTRAL,50,HANCOCK,59,30450.00
2013,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,30450.00
2013,INDIANA,18,CENTRAL,50,HENDRICKS,63,30450.00
2013,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,30450.00
2013,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,30450.00
2013,INDIANA,18,NORTHWEST,10,JASPER,73,30450.00
2013,INDIANA,18,SOUTHEAST,90,JENNINGS,79,30450.00
2013,INDIANA,18,CENTRAL,50,JOHNSON,81,30450.00
2013,INDIANA,18,SOUTHWEST,70,KNOX,83,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,30450.00
2013,INDIANA,18,NORTHEAST,30,LAGRANGE,87,30450.00
2013,INDIANA,18,NORTHWEST,10,LAKE,89,30450.00
2013,INDIANA,18,NORTHWEST,10,LA PORTE,91,30450.00
2013,INDIANA,18,CENTRAL,50,MADISON,95,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,30450.00
2013,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,30450.00
2013,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,30450.00
2013,INDIANA,18,CENTRAL,50,MORGAN,109,30450.00
2013,INDIANA,18,NORTHWEST,10,NEWTON,111,30450.00
2013,INDIANA,18,NORTHEAST,30,NOBLE,113,30450.00
2013,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,30450.00
2013,INDIANA,18,WEST CENTRAL,40,OWEN,119,30450.00
2013,INDIANA,18,WEST CENTRAL,40,PARKE,121,30450.00
2013,INDIANA,18,SOUTHWEST,70,PIKE,125,30450.00
2013,INDIANA,18,NORTHWEST,10,PORTER,127,30450.00
2013,INDIANA,18,SOUTHWEST,70,POSEY,129,30450.00
2013,INDIANA,18,NORTHWEST,10,PULASKI,131,30450.00
2013,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,30450.00
2013,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,30450.00
2013,INDIANA,18,SOUTHEAST,90,RIPLEY,137,30450.00
2013,INDIANA,18,CENTRAL,50,RUSH,139,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,30450.00
2013,INDIANA,18,SOUTHEAST,90,SCOTT,143,30450.00
2013,INDIANA,18,CENTRAL,50,SHELBY,145,30450.00
2013,INDIANA,18,SOUTHWEST,70,SPENCER,147,30450.00
2013,INDIANA,18,NORTHWEST,10,STARKE,149,30450.00
2013,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,30450.00
2013,INDIANA,18,CENTRAL,50,TIPTON,159,30450.00
2013,INDIANA,18,EAST CENTRAL,60,UNION,161,30450.00
2013,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,30450.00
2013,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,30450.00
2013,INDIANA,18,WEST CENTRAL,40,VIGO,167,30450.00
2013,INDIANA,18,NORTH CENTRAL,20,WABASH,169,30450.00
2013,INDIANA,18,WEST CENTRAL,40,WARREN,171,30450.00
2013,INDIANA,18,SOUTHWEST,70,WARRICK,173,30450.00
2013,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,30450.00
2013,INDIANA,18,EAST CENTRAL,60,WAYNE,177,30450.00
2013,INDIANA,18,NORTHWEST,10,WHITE,181,30450.00
2013,INDIANA,18,NORTHEAST,30,WHITLEY,183,30450.00
2013,IOWA,19,SOUTHWEST,70,ADAIR,1,30050.00
2013,IOWA,19,SOUTHWEST,70,ADAMS,3,30050.00
2013,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,30050.00
2013,IOWA,19,WEST CENTRAL,40,AUDUBON,9,30050.00
2013,IOWA,19,EAST CENTRAL,60,BENTON,11,30050.00
2013,IOWA,19,NORTHEAST,30,BLACK HAWK,13,30050.00
2013,IOWA,19,CENTRAL,50,BOONE,15,30050.00
2013,IOWA,19,NORTHEAST,30,BREMER,17,30050.00
2013,IOWA,19,NORTHEAST,30,BUCHANAN,19,30050.00
2013,IOWA,19,NORTHWEST,10,BUENA VISTA,21,30050.00
2013,IOWA,19,NORTH CENTRAL,20,BUTLER,23,30050.00
2013,IOWA,19,WEST CENTRAL,40,CALHOUN,25,30050.00
2013,IOWA,19,WEST CENTRAL,40,CARROLL,27,30050.00
2013,IOWA,19,SOUTHWEST,70,CASS,29,30050.00
2013,IOWA,19,EAST CENTRAL,60,CEDAR,31,30050.00
2013,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,30050.00
2013,IOWA,19,NORTHWEST,10,CHEROKEE,35,30050.00
2013,IOWA,19,NORTHEAST,30,CHICKASAW,37,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,30050.00
2013,IOWA,19,NORTHWEST,10,CLAY,41,30050.00
2013,IOWA,19,NORTHEAST,30,CLAYTON,43,30050.00
2013,IOWA,19,EAST CENTRAL,60,CLINTON,45,30050.00
2013,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,30050.00
2013,IOWA,19,CENTRAL,50,DALLAS,49,30050.00
2013,IOWA,19,SOUTHEAST,90,DAVIS,51,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,30050.00
2013,IOWA,19,NORTHEAST,30,DELAWARE,55,30050.00
2013,IOWA,19,SOUTHEAST,90,DES MOINES,57,30050.00
2013,IOWA,19,NORTHWEST,10,DICKINSON,59,30050.00
2013,IOWA,19,NORTHEAST,30,DUBUQUE,61,30050.00
2013,IOWA,19,NORTHWEST,10,EMMET,63,30050.00
2013,IOWA,19,NORTHEAST,30,FAYETTE,65,30050.00
2013,IOWA,19,NORTH CENTRAL,20,FLOYD,67,30050.00
2013,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,30050.00
2013,IOWA,19,SOUTHWEST,70,FREMONT,71,30050.00
2013,IOWA,19,WEST CENTRAL,40,GREENE,73,30050.00
2013,IOWA,19,CENTRAL,50,GRUNDY,75,30050.00
2013,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,30050.00
2013,IOWA,19,CENTRAL,50,HAMILTON,79,30050.00
2013,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,30050.00
2013,IOWA,19,CENTRAL,50,HARDIN,83,30050.00
2013,IOWA,19,WEST CENTRAL,40,HARRISON,85,30050.00
2013,IOWA,19,SOUTHEAST,90,HENRY,87,30050.00
2013,IOWA,19,NORTHEAST,30,HOWARD,89,30050.00
2013,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,30050.00
2013,IOWA,19,WEST CENTRAL,40,IDA,93,30050.00
2013,IOWA,19,EAST CENTRAL,60,IOWA,95,30050.00
2013,IOWA,19,EAST CENTRAL,60,JACKSON,97,30050.00
2013,IOWA,19,CENTRAL,50,JASPER,99,30050.00
2013,IOWA,19,SOUTHEAST,90,JEFFERSON,101,30050.00
2013,IOWA,19,EAST CENTRAL,60,JOHNSON,103,30050.00
2013,IOWA,19,EAST CENTRAL,60,JONES,105,30050.00
2013,IOWA,19,SOUTHEAST,90,KEOKUK,107,30050.00
2013,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,30050.00
2013,IOWA,19,SOUTHEAST,90,LEE,111,30050.00
2013,IOWA,19,EAST CENTRAL,60,LINN,113,30050.00
2013,IOWA,19,SOUTHEAST,90,LOUISA,115,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,30050.00
2013,IOWA,19,NORTHWEST,10,LYON,119,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,MADISON,121,30050.00
2013,IOWA,19,SOUTHEAST,90,MAHASKA,123,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,MARION,125,30050.00
2013,IOWA,19,CENTRAL,50,MARSHALL,127,30050.00
2013,IOWA,19,SOUTHWEST,70,MILLS,129,30050.00
2013,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,30050.00
2013,IOWA,19,WEST CENTRAL,40,MONONA,133,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,MONROE,135,30050.00
2013,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,30050.00
2013,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,30050.00
2013,IOWA,19,NORTHWEST,10,O BRIEN,141,30050.00
2013,IOWA,19,NORTHWEST,10,OSCEOLA,143,30050.00
2013,IOWA,19,SOUTHWEST,70,PAGE,145,30050.00
2013,IOWA,19,NORTHWEST,10,PALO ALTO,147,30050.00
2013,IOWA,19,NORTHWEST,10,PLYMOUTH,149,30050.00
2013,IOWA,19,NORTHWEST,10,POCAHONTAS,151,30050.00
2013,IOWA,19,CENTRAL,50,POLK,153,30050.00
2013,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,30050.00
2013,IOWA,19,CENTRAL,50,POWESHIEK,157,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,30050.00
2013,IOWA,19,WEST CENTRAL,40,SAC,161,30050.00
2013,IOWA,19,EAST CENTRAL,60,SCOTT,163,30050.00
2013,IOWA,19,WEST CENTRAL,40,SHELBY,165,30050.00
2013,IOWA,19,NORTHWEST,10,SIOUX,167,30050.00
2013,IOWA,19,CENTRAL,50,STORY,169,30050.00
2013,IOWA,19,CENTRAL,50,TAMA,171,30050.00
2013,IOWA,19,SOUTHWEST,70,TAYLOR,173,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,UNION,175,30050.00
2013,IOWA,19,SOUTHEAST,90,VAN BUREN,177,30050.00
2013,IOWA,19,SOUTHEAST,90,WAPELLO,179,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,WARREN,181,30050.00
2013,IOWA,19,SOUTHEAST,90,WASHINGTON,183,30050.00
2013,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,30050.00
2013,IOWA,19,CENTRAL,50,WEBSTER,187,30050.00
2013,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,30050.00
2013,IOWA,19,NORTHEAST,30,WINNESHIEK,191,30050.00
2013,IOWA,19,WEST CENTRAL,40,WOODBURY,193,30050.00
2013,IOWA,19,NORTH CENTRAL,20,WORTH,195,30050.00
2013,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,30050.00
2012,ILLINOIS,17,WEST,30,ADAMS,1,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,29800.00
2012,ILLINOIS,17,WEST,30,BROWN,9,29800.00
2012,ILLINOIS,17,NORTHWEST,10,BUREAU,11,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,29800.00
2012,ILLINOIS,17,NORTHWEST,10,CARROLL,15,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,29800.00
2012,ILLINOIS,17,EAST,50,CHAMPAIGN,19,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,29800.00
2012,ILLINOIS,17,NORTHEAST,20,DE KALB,37,29800.00
2012,ILLINOIS,17,CENTRAL,40,DE WITT,39,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,29800.00
2012,ILLINOIS,17,EAST,50,FORD,53,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,29800.00
2012,ILLINOIS,17,WEST,30,FULTON,57,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,29800.00
2012,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,29800.00
2012,ILLINOIS,17,WEST,30,HANCOCK,67,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,29800.00
2012,ILLINOIS,17,WEST,30,HENDERSON,71,29800.00
2012,ILLINOIS,17,NORTHWEST,10,HENRY,73,29800.00
2012,ILLINOIS,17,EAST,50,IROQUOIS,75,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,29800.00
2012,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,29800.00
2012,ILLINOIS,17,NORTHEAST,20,KANE,89,29800.00
2012,ILLINOIS,17,EAST,50,KANKAKEE,91,29800.00
2012,ILLINOIS,17,NORTHEAST,20,KENDALL,93,29800.00
2012,ILLINOIS,17,WEST,30,KNOX,95,29800.00
2012,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,29800.00
2012,ILLINOIS,17,NORTHWEST,10,LEE,103,29800.00
2012,ILLINOIS,17,EAST,50,LIVINGSTON,105,29800.00
2012,ILLINOIS,17,CENTRAL,40,LOGAN,107,29800.00
2012,ILLINOIS,17,WEST,30,MCDONOUGH,109,29800.00
2012,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,29800.00
2012,ILLINOIS,17,CENTRAL,40,MCLEAN,113,29800.00
2012,ILLINOIS,17,CENTRAL,40,MACON,115,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,29800.00
2012,ILLINOIS,17,CENTRAL,40,MARSHALL,123,29800.00
2012,ILLINOIS,17,CENTRAL,40,MASON,125,29800.00
2012,ILLINOIS,17,CENTRAL,40,MENARD,129,29800.00
2012,ILLINOIS,17,NORTHWEST,10,MERCER,131,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,MONROE,133,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,29800.00
2012,ILLINOIS,17,NORTHWEST,10,OGLE,141,29800.00
2012,ILLINOIS,17,CENTRAL,40,PEORIA,143,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,PERRY,145,29800.00
2012,ILLINOIS,17,EAST,50,PIATT,147,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,POPE,151,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,SALINE,165,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,29800.00
2012,ILLINOIS,17,WEST,30,SCHUYLER,169,29800.00
2012,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,29800.00
2012,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,29800.00
2012,ILLINOIS,17,CENTRAL,40,STARK,175,29800.00
2012,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,29800.00
2012,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,UNION,181,29800.00
2012,ILLINOIS,17,EAST,50,VERMILION,183,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,WABASH,185,29800.00
2012,ILLINOIS,17,WEST,30,WARREN,187,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,29800.00
2012,ILLINOIS,17,SOUTHEAST,90,WHITE,193,29800.00
2012,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,29800.00
2012,ILLINOIS,17,NORTHEAST,20,WILL,197,29800.00
2012,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,29800.00
2012,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,29800.00
2012,ILLINOIS,17,CENTRAL,40,WOODFORD,203,29800.00
2012,INDIANA,18,NORTHEAST,30,ADAMS,1,29200.00
2012,INDIANA,18,NORTHEAST,30,ALLEN,3,29200.00
2012,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,29200.00
2012,INDIANA,18,NORTHWEST,10,BENTON,7,29200.00
2012,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,29200.00
2012,INDIANA,18,CENTRAL,50,BOONE,11,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,CASS,17,29200.00
2012,INDIANA,18,SOUTHEAST,90,CLARK,19,29200.00
2012,INDIANA,18,WEST CENTRAL,40,CLAY,21,29200.00
2012,INDIANA,18,CENTRAL,50,CLINTON,23,29200.00
2012,INDIANA,18,SOUTHWEST,70,DAVIESS,27,29200.00
2012,INDIANA,18,SOUTHEAST,90,DEARBORN,29,29200.00
2012,INDIANA,18,CENTRAL,50,DECATUR,31,29200.00
2012,INDIANA,18,NORTHEAST,30,DE KALB,33,29200.00
2012,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,29200.00
2012,INDIANA,18,SOUTHWEST,70,DUBOIS,37,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,29200.00
2012,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,29200.00
2012,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,29200.00
2012,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,FULTON,49,29200.00
2012,INDIANA,18,SOUTHWEST,70,GIBSON,51,29200.00
2012,INDIANA,18,CENTRAL,50,HAMILTON,57,29200.00
2012,INDIANA,18,CENTRAL,50,HANCOCK,59,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,29200.00
2012,INDIANA,18,CENTRAL,50,HENDRICKS,63,29200.00
2012,INDIANA,18,EAST CENTRAL,60,HENRY,65,29200.00
2012,INDIANA,18,CENTRAL,50,HOWARD,67,29200.00
2012,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,29200.00
2012,INDIANA,18,NORTHWEST,10,JASPER,73,29200.00
2012,INDIANA,18,EAST CENTRAL,60,JAY,75,29200.00
2012,INDIANA,18,SOUTHEAST,90,JENNINGS,79,29200.00
2012,INDIANA,18,CENTRAL,50,JOHNSON,81,29200.00
2012,INDIANA,18,SOUTHWEST,70,KNOX,83,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,29200.00
2012,INDIANA,18,NORTHEAST,30,LAGRANGE,87,29200.00
2012,INDIANA,18,NORTHWEST,10,LAKE,89,29200.00
2012,INDIANA,18,NORTHWEST,10,LA PORTE,91,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,29200.00
2012,INDIANA,18,CENTRAL,50,MADISON,95,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,29200.00
2012,INDIANA,18,SOUTHWEST,70,MARTIN,101,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,29200.00
2012,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,29200.00
2012,INDIANA,18,CENTRAL,50,MORGAN,109,29200.00
2012,INDIANA,18,NORTHWEST,10,NEWTON,111,29200.00
2012,INDIANA,18,NORTHEAST,30,NOBLE,113,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,29200.00
2012,INDIANA,18,WEST CENTRAL,40,OWEN,119,29200.00
2012,INDIANA,18,WEST CENTRAL,40,PARKE,121,29200.00
2012,INDIANA,18,SOUTHWEST,70,PIKE,125,29200.00
2012,INDIANA,18,NORTHWEST,10,PORTER,127,29200.00
2012,INDIANA,18,SOUTHWEST,70,POSEY,129,29200.00
2012,INDIANA,18,NORTHWEST,10,PULASKI,131,29200.00
2012,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,29200.00
2012,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,29200.00
2012,INDIANA,18,SOUTHEAST,90,RIPLEY,137,29200.00
2012,INDIANA,18,CENTRAL,50,RUSH,139,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,29200.00
2012,INDIANA,18,SOUTHEAST,90,SCOTT,143,29200.00
2012,INDIANA,18,CENTRAL,50,SHELBY,145,29200.00
2012,INDIANA,18,SOUTHWEST,70,SPENCER,147,29200.00
2012,INDIANA,18,NORTHWEST,10,STARKE,149,29200.00
2012,INDIANA,18,NORTHEAST,30,STEUBEN,151,29200.00
2012,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,29200.00
2012,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,29200.00
2012,INDIANA,18,CENTRAL,50,TIPTON,159,29200.00
2012,INDIANA,18,EAST CENTRAL,60,UNION,161,29200.00
2012,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,29200.00
2012,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,29200.00
2012,INDIANA,18,WEST CENTRAL,40,VIGO,167,29200.00
2012,INDIANA,18,NORTH CENTRAL,20,WABASH,169,29200.00
2012,INDIANA,18,WEST CENTRAL,40,WARREN,171,29200.00
2012,INDIANA,18,SOUTHWEST,70,WARRICK,173,29200.00
2012,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,29200.00
2012,INDIANA,18,EAST CENTRAL,60,WAYNE,177,29200.00
2012,INDIANA,18,NORTHEAST,30,WELLS,179,29200.00
2012,INDIANA,18,NORTHWEST,10,WHITE,181,29200.00
2012,INDIANA,18,NORTHEAST,30,WHITLEY,183,29200.00
2012,IOWA,19,SOUTHWEST,70,ADAIR,1,30100.00
2012,IOWA,19,SOUTHWEST,70,ADAMS,3,30100.00
2012,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,30100.00
2012,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,30100.00
2012,IOWA,19,WEST CENTRAL,40,AUDUBON,9,30100.00
2012,IOWA,19,EAST CENTRAL,60,BENTON,11,30100.00
2012,IOWA,19,NORTHEAST,30,BLACK HAWK,13,30100.00
2012,IOWA,19,CENTRAL,50,BOONE,15,30100.00
2012,IOWA,19,NORTHEAST,30,BREMER,17,30100.00
2012,IOWA,19,NORTHEAST,30,BUCHANAN,19,30100.00
2012,IOWA,19,NORTHWEST,10,BUENA VISTA,21,30100.00
2012,IOWA,19,NORTH CENTRAL,20,BUTLER,23,30100.00
2012,IOWA,19,WEST CENTRAL,40,CALHOUN,25,30100.00
2012,IOWA,19,WEST CENTRAL,40,CARROLL,27,30100.00
2012,IOWA,19,SOUTHWEST,70,CASS,29,30100.00
2012,IOWA,19,EAST CENTRAL,60,CEDAR,31,30100.00
2012,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,30100.00
2012,IOWA,19,NORTHWEST,10,CHEROKEE,35,30100.00
2012,IOWA,19,NORTHEAST,30,CHICKASAW,37,30100.00
2012,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,30100.00
2012,IOWA,19,NORTHWEST,10,CLAY,41,30100.00
2012,IOWA,19,NORTHEAST,30,CLAYTON,43,30100.00
2012,IOWA,19,EAST CENTRAL,60,CLINTON,45,30100.00
2012,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,30100.00
2012,IOWA,19,CENTRAL,50,DALLAS,49,30100.00
2012,IOWA,19,SOUTHEAST,90,DAVIS,51,30100.00
2012,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,30100.00
2012,IOWA,19,NORTHEAST,30,DELAWARE,55,30100.00
2012,IOWA,19,SOUTHEAST,90,DES MOINES,57,30100.00
2012,IOWA,19,NORTHWEST,10,DICKINSON,59,30100.00
2012,IOWA,19,NORTHEAST,30,DUBUQUE,61,30100.00
2012,IOWA,19,NORTHWEST,10,EMMET,63,30100.00
2012,IOWA,19,NORTHEAST,30,FAYETTE,65,30100.00
2012,IOWA,19,NORTH CENTRAL,20,FLOYD,67,30100.00
2012,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,30100.00
2012,IOWA,19,SOUTHWEST,70,FREMONT,71,30100.00
2012,IOWA,19,WEST CENTRAL,40,GREENE,73,30100.00
2012,IOWA,19,CENTRAL,50,GRUNDY,75,30100.00
2012,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,30100.00
2012,IOWA,19,CENTRAL,50,HAMILTON,79,30100.00
2012,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,30100.00
2012,IOWA,19,CENTRAL,50,HARDIN,83,30100.00
2012,IOWA,19,WEST CENTRAL,40,HARRISON,85,30100.00
2012,IOWA,19,SOUTHEAST,90,HENRY,87,30100.00
2012,IOWA,19,NORTHEAST,30,HOWARD,89,30100.00
2012,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,30100.00
2012,IOWA,19,WEST CENTRAL,40,IDA,93,30100.00
2012,IOWA,19,EAST CENTRAL,60,IOWA,95,30100.00
