Year,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value
2015,ILLINOIS,17,CENTRAL,40,PEORIA,143,108500.00
2015,ILLINOIS,17,SOUTHWEST,80,PERRY,145,49500.00
2015,ILLINOIS,17,EAST,50,PIATT,147,139500.00
2015,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,172500.00
2015,ILLINOIS,17,SOUTHEAST,90,POPE,151,7500.00
2015,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,18900.00
2015,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,35500.00
2015,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,60200.00
2015,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,78600.00
2015,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,67500.00
2015,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,86500.00
2015,ILLINOIS,17,SOUTHEAST,90,SALINE,165,44800.00
2015,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,229000.00
2015,ILLINOIS,17,WEST,30,SCHUYLER,169,71100.00
2015,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,51500.00
2015,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,181500.00
2015,ILLINOIS,17,CENTRAL,40,STARK,175,91000.00
2015,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,180000.00
2015,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,150000.00
2015,ILLINOIS,17,EAST,50,VERMILION,183,225500.00
2015,ILLINOIS,17,SOUTHEAST,90,WABASH,185,45000.00
2015,ILLINOIS,17,WEST,30,WARREN,187,158000.00
2015,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,102500.00
2015,ILLINOIS,17,SOUTHEAST,90,WHITE,193,87600.00
2015,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,231000.00
2015,ILLINOIS,17,NORTHEAST,20,WILL,197,98200.00
2015,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,16200.00
2015,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,81400.00
2015,ILLINOIS,17,CENTRAL,40,WOODFORD,203,128500.00
2015,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,62900.00
2015,ILLINOIS,17,NORTHEAST,20,COOK,31,86300.00
2015,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,86300.00
2015,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,237700.00
2015,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,237700.00
2015,ILLINOIS,17,SOUTHEAST,90,HARDIN,69,237700.00
2015,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,62900.00
2015,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,62900.00
2015,ILLINOIS,17,NORTHEAST,20,KENDALL,93,86300.00
2015,ILLINOIS,17,SOUTHWEST,80,UNION,181,62900.00
2015,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,237700.00
2015,INDIANA,18,NORTHEAST,30,ADAMS,1,61000.00
2015,INDIANA,18,NORTHEAST,30,ALLEN,3,74000.00
2015,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,60000.00
2015,INDIANA,18,NORTHWEST,10,BENTON,7,129000.00
2015,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,29000.00
2015,INDIANA,18,CENTRAL,50,BOONE,11,95000.00
2015,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,96000.00
2015,INDIANA,18,NORTH CENTRAL,20,CASS,17,103000.00
2015,INDIANA,18,SOUTHEAST,90,CLARK,19,15500.00
2015,INDIANA,18,WEST CENTRAL,40,CLAY,21,60000.00
2015,INDIANA,18,CENTRAL,50,CLINTON,23,111000.00
2015,INDIANA,18,SOUTHWEST,70,DAVIESS,27,89000.00
2015,INDIANA,18,SOUTHEAST,90,DEARBORN,29,8000.00
2015,INDIANA,18,CENTRAL,50,DECATUR,31,80000.00
2015,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,68000.00
2015,INDIANA,18,SOUTHWEST,70,DUBOIS,37,60000.00
2015,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,56000.00
2015,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,33000.00
2015,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,3200.00
2015,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,94000.00
2015,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,38000.00
2015,INDIANA,18,NORTH CENTRAL,20,FULTON,49,98000.00
2015,INDIANA,18,SOUTHWEST,70,GIBSON,51,104000.00
2015,INDIANA,18,CENTRAL,50,GRANT,53,67000.00
2015,INDIANA,18,CENTRAL,50,HAMILTON,57,54000.00
2015,INDIANA,18,CENTRAL,50,HANCOCK,59,65000.00
2015,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,25000.00
2015,INDIANA,18,CENTRAL,50,HENDRICKS,63,69000.00
2015,INDIANA,18,EAST CENTRAL,60,HENRY,65,72000.00
2015,INDIANA,18,CENTRAL,50,HOWARD,67,61000.00
2015,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,68000.00
2015,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,63000.00
2015,INDIANA,18,NORTHWEST,10,JASPER,73,158000.00
2015,INDIANA,18,EAST CENTRAL,60,JAY,75,72000.00
2015,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,17000.00
2015,INDIANA,18,SOUTHEAST,90,JENNINGS,79,38500.00
2015,INDIANA,18,CENTRAL,50,JOHNSON,81,50000.00
2015,INDIANA,18,SOUTHWEST,70,KNOX,83,114000.00
2015,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,108000.00
2015,INDIANA,18,NORTHEAST,30,LAGRANGE,87,47000.00
2015,INDIANA,18,NORTHWEST,10,LAKE,89,55000.00
2015,INDIANA,18,NORTHWEST,10,LA PORTE,91,118000.00
2015,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,20000.00
2015,INDIANA,18,CENTRAL,50,MADISON,95,86000.00
2015,INDIANA,18,CENTRAL,50,MARION,97,6000.00
2015,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,92000.00
2015,INDIANA,18,SOUTHWEST,70,MARTIN,101,16000.00
2015,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,68000.00
2015,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,5900.00
2015,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,116000.00
2015,INDIANA,18,CENTRAL,50,MORGAN,109,42000.00
2015,INDIANA,18,NORTHWEST,10,NEWTON,111,115000.00
2015,INDIANA,18,NORTHEAST,30,NOBLE,113,65000.00
2015,INDIANA,18,SOUTHEAST,90,OHIO,115,2600.00
2015,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,24000.00
2015,INDIANA,18,WEST CENTRAL,40,OWEN,119,20000.00
2015,INDIANA,18,WEST CENTRAL,40,PARKE,121,64000.00
2015,INDIANA,18,NORTHWEST,10,PORTER,127,60000.00
2015,INDIANA,18,SOUTHWEST,70,POSEY,129,87000.00
2015,INDIANA,18,NORTHWEST,10,PULASKI,131,105000.00
2015,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,70000.00
2015,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,98000.00
2015,INDIANA,18,SOUTHEAST,90,RIPLEY,137,47000.00
2015,INDIANA,18,CENTRAL,50,RUSH,139,107000.00
2015,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,67000.00
2015,INDIANA,18,SOUTHEAST,90,SCOTT,143,12500.00
2015,INDIANA,18,CENTRAL,50,SHELBY,145,87000.00
2015,INDIANA,18,SOUTHWEST,70,SPENCER,147,54000.00
2015,INDIANA,18,NORTHWEST,10,STARKE,149,56000.00
2015,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,68000.00
2015,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,5900.00
2015,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,96000.00
2015,INDIANA,18,CENTRAL,50,TIPTON,159,70000.00
2015,INDIANA,18,EAST CENTRAL,60,UNION,161,32000.00
2015,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,27000.00
2015,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,44000.00
2015,INDIANA,18,WEST CENTRAL,40,VIGO,167,46000.00
2015,INDIANA,18,NORTH CENTRAL,20,WABASH,169,77000.00
2015,INDIANA,18,WEST CENTRAL,40,WARREN,171,90000.00
2015,INDIANA,18,SOUTHWEST,70,WARRICK,173,39000.00
2015,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,49000.00
2015,INDIANA,18,EAST CENTRAL,60,WAYNE,177,66000.00
2015,INDIANA,18,NORTHEAST,30,WELLS,179,78000.00
2015,INDIANA,18,NORTHWEST,10,WHITE,181,144000.00
2015,INDIANA,18,NORTHEAST,30,WHITLEY,183,59000.00
2015,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,19900.00
2015,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,19900.00
2015,INDIANA,18,NORTHEAST,30,DE KALB,33,83000.00
2015,INDIANA,18,SOUTHWEST,70,GREENE,55,77000.00
2015,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,19900.00
2015,INDIANA,18,SOUTHWEST,70,PIKE,125,77000.00
2015,INDIANA,18,NORTHEAST,30,STEUBEN,151,83000.00
2015,IOWA,19,SOUTHWEST,70,ADAIR,1,112000.00
2015,IOWA,19,SOUTHWEST,70,ADAMS,3,74400.00
2015,IOWA,19,NORTHEAST,30,ALLAMAKEE,5,90000.00
2015,IOWA,19,SOUTH CENTRAL,80,APPANOOSE,7,35000.00
2015,IOWA,19,WEST CENTRAL,40,AUDUBON,9,110000.00
2015,IOWA,19,EAST CENTRAL,60,BENTON,11,194000.00
2015,IOWA,19,NORTHEAST,30,BLACK HAWK,13,145500.00
2015,IOWA,19,CENTRAL,50,BOONE,15,164000.00
2015,IOWA,19,NORTHEAST,30,BREMER,17,123000.00
2015,IOWA,19,NORTHEAST,30,BUCHANAN,19,191500.00
2015,IOWA,19,NORTHWEST,10,BUENA VISTA,21,166000.00
2015,IOWA,19,NORTH CENTRAL,20,BUTLER,23,156500.00
2015,IOWA,19,WEST CENTRAL,40,CALHOUN,25,177000.00
2015,IOWA,19,WEST CENTRAL,40,CARROLL,27,187000.00
2015,IOWA,19,SOUTHWEST,70,CASS,29,137000.00
2015,IOWA,19,EAST CENTRAL,60,CEDAR,31,157000.00
2015,IOWA,19,NORTH CENTRAL,20,CERRO GORDO,33,163500.00
2015,IOWA,19,NORTHWEST,10,CHEROKEE,35,150500.00
2015,IOWA,19,NORTHEAST,30,CHICKASAW,37,148500.00
2015,IOWA,19,SOUTH CENTRAL,80,CLARKE,39,39000.00
2015,IOWA,19,NORTHWEST,10,CLAY,41,155500.00
2015,IOWA,19,NORTHEAST,30,CLAYTON,43,153000.00
2015,IOWA,19,EAST CENTRAL,60,CLINTON,45,193500.00
2015,IOWA,19,WEST CENTRAL,40,CRAWFORD,47,218500.00
2015,IOWA,19,CENTRAL,50,DALLAS,49,137000.00
2015,IOWA,19,SOUTHEAST,90,DAVIS,51,50000.00
2015,IOWA,19,SOUTH CENTRAL,80,DECATUR,53,37000.00
2015,IOWA,19,NORTHEAST,30,DELAWARE,55,195000.00
2015,IOWA,19,SOUTHEAST,90,DES MOINES,57,70800.00
2015,IOWA,19,NORTHWEST,10,DICKINSON,59,93500.00
2015,IOWA,19,NORTHEAST,30,DUBUQUE,61,150500.00
2015,IOWA,19,NORTHWEST,10,EMMET,63,122500.00
2015,IOWA,19,NORTHEAST,30,FAYETTE,65,190000.00
2015,IOWA,19,NORTH CENTRAL,20,FLOYD,67,139500.00
2015,IOWA,19,NORTH CENTRAL,20,FRANKLIN,69,198500.00
2015,IOWA,19,SOUTHWEST,70,FREMONT,71,113500.00
2015,IOWA,19,WEST CENTRAL,40,GREENE,73,173500.00
2015,IOWA,19,CENTRAL,50,GRUNDY,75,161500.00
2015,IOWA,19,WEST CENTRAL,40,GUTHRIE,77,116500.00
2015,IOWA,19,CENTRAL,50,HAMILTON,79,195000.00
2015,IOWA,19,NORTH CENTRAL,20,HANCOCK,81,190500.00
2015,IOWA,19,CENTRAL,50,HARDIN,83,188500.00
2015,IOWA,19,WEST CENTRAL,40,HARRISON,85,178000.00
2015,IOWA,19,SOUTHEAST,90,HENRY,87,79700.00
2015,IOWA,19,NORTHEAST,30,HOWARD,89,126000.00
2015,IOWA,19,NORTH CENTRAL,20,HUMBOLDT,91,136000.00
2015,IOWA,19,WEST CENTRAL,40,IDA,93,127000.00
2015,IOWA,19,EAST CENTRAL,60,IOWA,95,123500.00
2015,IOWA,19,EAST CENTRAL,60,JACKSON,97,117500.00
2015,IOWA,19,CENTRAL,50,JASPER,99,172500.00
2015,IOWA,19,SOUTHEAST,90,JEFFERSON,101,74800.00
2015,IOWA,19,EAST CENTRAL,60,JOHNSON,103,111500.00
2015,IOWA,19,EAST CENTRAL,60,JONES,105,150500.00
2015,IOWA,19,SOUTHEAST,90,KEOKUK,107,119000.00
2015,IOWA,19,NORTH CENTRAL,20,KOSSUTH,109,318500.00
2015,IOWA,19,SOUTHEAST,90,LEE,111,76000.00
2015,IOWA,19,EAST CENTRAL,60,LINN,113,151000.00
2015,IOWA,19,SOUTHEAST,90,LOUISA,115,87000.00
2015,IOWA,19,SOUTH CENTRAL,80,LUCAS,117,34000.00
2015,IOWA,19,NORTHWEST,10,LYON,119,182000.00
2015,IOWA,19,SOUTH CENTRAL,80,MADISON,121,70500.00
2015,IOWA,19,SOUTHEAST,90,MAHASKA,123,135000.00
2015,IOWA,19,SOUTH CENTRAL,80,MARION,125,78500.00
2015,IOWA,19,CENTRAL,50,MARSHALL,127,153500.00
2015,IOWA,19,NORTH CENTRAL,20,MITCHELL,131,151000.00
2015,IOWA,19,WEST CENTRAL,40,MONONA,133,178500.00
2015,IOWA,19,SOUTHWEST,70,MONTGOMERY,137,94900.00
2015,IOWA,19,EAST CENTRAL,60,MUSCATINE,139,90000.00
2015,IOWA,19,NORTHWEST,10,O BRIEN,141,171500.00
2015,IOWA,19,NORTHWEST,10,OSCEOLA,143,126500.00
2015,IOWA,19,SOUTHWEST,70,PAGE,145,110500.00
2015,IOWA,19,NORTHWEST,10,PALO ALTO,147,179000.00
2015,IOWA,19,NORTHWEST,10,PLYMOUTH,149,236500.00
2015,IOWA,19,NORTHWEST,10,POCAHONTAS,151,186000.00
2015,IOWA,19,CENTRAL,50,POLK,153,81500.00
2015,IOWA,19,SOUTHWEST,70,POTTAWATTAMIE,155,244000.00
2015,IOWA,19,CENTRAL,50,POWESHIEK,157,145000.00
2015,IOWA,19,SOUTH CENTRAL,80,RINGGOLD,159,56000.00
2015,IOWA,19,WEST CENTRAL,40,SAC,161,168500.00
2015,IOWA,19,EAST CENTRAL,60,SCOTT,163,110500.00
2015,IOWA,19,WEST CENTRAL,40,SHELBY,165,175000.00
2015,IOWA,19,NORTHWEST,10,SIOUX,167,258500.00
2015,IOWA,19,CENTRAL,50,STORY,169,164500.00
2015,IOWA,19,CENTRAL,50,TAMA,171,169500.00
2015,IOWA,19,SOUTHEAST,90,VAN BUREN,177,48900.00
2015,IOWA,19,SOUTHEAST,90,WAPELLO,179,57800.00
2015,IOWA,19,SOUTH CENTRAL,80,WARREN,181,64500.00
2015,IOWA,19,SOUTHEAST,90,WASHINGTON,183,118000.00
2015,IOWA,19,SOUTH CENTRAL,80,WAYNE,185,65000.00
2015,IOWA,19,CENTRAL,50,WEBSTER,187,209500.00
2015,IOWA,19,NORTH CENTRAL,20,WINNEBAGO,189,126500.00
2015,IOWA,19,NORTHEAST,30,WINNESHIEK,191,169000.00
2015,IOWA,19,WEST CENTRAL,40,WOODBURY,193,220500.00
2015,IOWA,19,NORTH CENTRAL,20,WORTH,195,112500.00
2015,IOWA,19,NORTH CENTRAL,20,WRIGHT,197,180000.00
2015,IOWA,19,SOUTHWEST,70,MILLS,129,174700.00
2015,IOWA,19,SOUTH CENTRAL,80,MONROE,135,88500.00
2015,IOWA,19,SOUTHWEST,70,TAYLOR,173,174700.00
2015,IOWA,19,SOUTH CENTRAL,80,UNION,175,88500.00
2014,ILLINOIS,17,WEST,30,ADAMS,1,161000.00
2014,ILLINOIS,17,SOUTHWEST,80,ALEXANDER,3,10800.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,74100.00
2014,ILLINOIS,17,NORTHEAST,20,BOONE,7,71300.00
2014,ILLINOIS,17,WEST,30,BROWN,9,40400.00
2014,ILLINOIS,17,NORTHWEST,10,BUREAU,11,277000.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13,22300.00
2014,ILLINOIS,17,NORTHWEST,10,CARROLL,15,143000.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17,99400.00
2014,ILLINOIS,17,EAST,50,CHAMPAIGN,19,279000.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,CHRISTIAN,21,210000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,95000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,84800.00
2014,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,97800.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,123500.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,89700.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,69900.00
2014,ILLINOIS,17,NORTHEAST,20,DE KALB,37,222500.00
2014,ILLINOIS,17,CENTRAL,40,DE WITT,39,106500.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,119000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45,172500.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,91700.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,121500.00
2014,ILLINOIS,17,EAST,50,FORD,53,150000.00
2014,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,41400.00
2014,ILLINOIS,17,WEST,30,FULTON,57,131000.00
2014,ILLINOIS,17,SOUTHEAST,90,GALLATIN,59,77400.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,GREENE,61,117000.00
2014,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,105000.00
2014,ILLINOIS,17,WEST,30,HANCOCK,67,177000.00
2014,ILLINOIS,17,WEST,30,HENDERSON,71,99000.00
2014,ILLINOIS,17,NORTHWEST,10,HENRY,73,234000.00
2014,ILLINOIS,17,EAST,50,IROQUOIS,75,346000.00
2014,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,40000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,101500.00
2014,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,52700.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,JERSEY,83,67100.00
2014,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,101000.00
2014,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,8000.00
2014,ILLINOIS,17,NORTHEAST,20,KANE,89,82100.00
2014,ILLINOIS,17,EAST,50,KANKAKEE,91,194000.00
2014,ILLINOIS,17,WEST,30,KNOX,95,161500.00
2014,ILLINOIS,17,NORTHEAST,20,LAKE,97,9300.00
2014,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,293500.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,78600.00
2014,ILLINOIS,17,NORTHWEST,10,LEE,103,268000.00
2014,ILLINOIS,17,EAST,50,LIVINGSTON,105,305000.00
2014,ILLINOIS,17,CENTRAL,40,LOGAN,107,201500.00
2014,ILLINOIS,17,WEST,30,MCDONOUGH,109,149500.00
2014,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,90700.00
2014,ILLINOIS,17,CENTRAL,40,MCLEAN,113,325000.00
2014,ILLINOIS,17,CENTRAL,40,MACON,115,162000.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,MACOUPIN,117,197500.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,MADISON,119,113000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,76400.00
2014,ILLINOIS,17,CENTRAL,40,MARSHALL,123,103000.00
2014,ILLINOIS,17,CENTRAL,40,MASON,125,140000.00
2014,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,25700.00
2014,ILLINOIS,17,CENTRAL,40,MENARD,129,82500.00
2014,ILLINOIS,17,NORTHWEST,10,MERCER,131,139000.00
2014,ILLINOIS,17,SOUTHWEST,80,MONROE,133,54800.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,MONTGOMERY,135,171500.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,MORGAN,137,145000.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,90500.00
2014,ILLINOIS,17,NORTHWEST,10,OGLE,141,235000.00
2014,ILLINOIS,17,CENTRAL,40,PEORIA,143,111500.00
2014,ILLINOIS,17,SOUTHWEST,80,PERRY,145,50200.00
2014,ILLINOIS,17,EAST,50,PIATT,147,135000.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,PIKE,149,169500.00
2014,ILLINOIS,17,SOUTHEAST,90,POPE,151,7200.00
2014,ILLINOIS,17,SOUTHWEST,80,PULASKI,153,19100.00
2014,ILLINOIS,17,NORTHWEST,10,PUTNAM,155,37000.00
2014,ILLINOIS,17,SOUTHWEST,80,RANDOLPH,157,67400.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,79400.00
2014,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,65000.00
2014,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,94600.00
2014,ILLINOIS,17,SOUTHEAST,90,SALINE,165,42500.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,SANGAMON,167,227500.00
2014,ILLINOIS,17,WEST,30,SCHUYLER,169,71100.00
2014,ILLINOIS,17,WEST SOUTHWEST,60,SCOTT,171,57100.00
2014,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,185000.00
2014,ILLINOIS,17,CENTRAL,40,STARK,175,95000.00
2014,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,181000.00
2014,ILLINOIS,17,CENTRAL,40,TAZEWELL,179,147000.00
2014,ILLINOIS,17,SOUTHWEST,80,UNION,181,13600.00
2014,ILLINOIS,17,EAST,50,VERMILION,183,229000.00
2014,ILLINOIS,17,SOUTHEAST,90,WABASH,185,46500.00
2014,ILLINOIS,17,WEST,30,WARREN,187,156500.00
2014,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,106500.00
2014,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,120500.00
2014,ILLINOIS,17,SOUTHEAST,90,WHITE,193,91600.00
2014,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,235000.00
2014,ILLINOIS,17,NORTHEAST,20,WILL,197,95900.00
2014,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,17200.00
2014,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,84000.00
2014,ILLINOIS,17,CENTRAL,40,WOODFORD,203,132000.00
2014,INDIANA,18,NORTHEAST,30,ADAMS,1,64000.00
2014,INDIANA,18,NORTHEAST,30,ALLEN,3,82000.00
2014,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,60000.00
2014,INDIANA,18,NORTHWEST,10,BENTON,7,130000.00
2014,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,32500.00
2014,INDIANA,18,CENTRAL,50,BOONE,11,99000.00
2014,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,95000.00
2014,INDIANA,18,NORTH CENTRAL,20,CASS,17,102000.00
2014,INDIANA,18,SOUTHEAST,90,CLARK,19,17500.00
2014,INDIANA,18,WEST CENTRAL,40,CLAY,21,61000.00
2014,INDIANA,18,CENTRAL,50,CLINTON,23,114000.00
2014,INDIANA,18,SOUTHWEST,70,DAVIESS,27,91000.00
2014,INDIANA,18,SOUTHEAST,90,DEARBORN,29,8500.00
2014,INDIANA,18,CENTRAL,50,DECATUR,31,82000.00
2014,INDIANA,18,NORTHEAST,30,DE KALB,33,49000.00
2014,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,74000.00
2014,INDIANA,18,SOUTHWEST,70,DUBOIS,37,58000.00
2014,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,58000.00
2014,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,37000.00
2014,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,2900.00
2014,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,93000.00
2014,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,40000.00
2014,INDIANA,18,NORTH CENTRAL,20,FULTON,49,98000.00
2014,INDIANA,18,SOUTHWEST,70,GIBSON,51,101000.00
2014,INDIANA,18,CENTRAL,50,GRANT,53,79000.00
2014,INDIANA,18,SOUTHWEST,70,GREENE,55,49000.00
2014,INDIANA,18,CENTRAL,50,HAMILTON,57,53000.00
2014,INDIANA,18,CENTRAL,50,HANCOCK,59,67000.00
2014,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,25500.00
2014,INDIANA,18,CENTRAL,50,HENDRICKS,63,74000.00
2014,INDIANA,18,EAST CENTRAL,60,HENRY,65,80000.00
2014,INDIANA,18,CENTRAL,50,HOWARD,67,66000.00
2014,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,71000.00
2014,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,59000.00
2014,INDIANA,18,NORTHWEST,10,JASPER,73,175000.00
2014,INDIANA,18,EAST CENTRAL,60,JAY,75,78000.00
2014,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,19500.00
2014,INDIANA,18,SOUTHEAST,90,JENNINGS,79,38500.00
2014,INDIANA,18,CENTRAL,50,JOHNSON,81,52000.00
2014,INDIANA,18,SOUTHWEST,70,KNOX,83,121000.00
2014,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,110000.00
2014,INDIANA,18,NORTHEAST,30,LAGRANGE,87,47000.00
2014,INDIANA,18,NORTHWEST,10,LAKE,89,59000.00
2014,INDIANA,18,NORTHWEST,10,LA PORTE,91,130000.00
2014,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,21000.00
2014,INDIANA,18,CENTRAL,50,MADISON,95,94000.00
2014,INDIANA,18,CENTRAL,50,MARION,97,8000.00
2014,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,89000.00
2014,INDIANA,18,SOUTHWEST,70,MARTIN,101,17000.00
2014,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,70000.00
2014,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,6400.00
2014,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,120000.00
2014,INDIANA,18,CENTRAL,50,MORGAN,109,44000.00
2014,INDIANA,18,NORTHWEST,10,NEWTON,111,118000.00
2014,INDIANA,18,NORTHEAST,30,NOBLE,113,67000.00
2014,INDIANA,18,SOUTHEAST,90,OHIO,115,3000.00
2014,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,26000.00
2014,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,12500.00
2014,INDIANA,18,SOUTHWEST,70,PIKE,125,34000.00
2014,INDIANA,18,NORTHWEST,10,PORTER,127,63000.00
2014,INDIANA,18,SOUTHWEST,70,POSEY,129,90000.00
2014,INDIANA,18,NORTHWEST,10,PULASKI,131,112000.00
